"DATE","TIME","NO2","CI_up","CI_low"
2012-01-13,51,0.209487020049047,0.213623103366615,0.187478052218328
2012-01-14,52,0.210872328023449,0.216194669530342,0.189655580190857
2012-01-15,53,0.212137111200871,0.218742953106278,0.191789926207044
2012-01-16,54,0.213280629311177,0.221232784500604,0.193852208451441
2012-01-17,55,0.21430241227344,0.223625262873909,0.195809645761015
2012-01-18,56,0.215202257994742,0.225878685276294,0.197626326026314
2012-01-19,57,0.215980229589886,0.227949912750406,0.19926442420653
2012-01-20,58,0.216636651975625,0.229796180514317,0.200685885906258
2012-01-21,59,0.21717210779745,0.231377292119172,0.201854527552065
2012-01-22,60,0.217587432652287,0.232658054770119,0.202738422362359
2012-01-23,61,0.217883709576601,0.233610729952583,0.203312356546267
2012-01-24,62,0.218062262776402,0.234217211901424,0.2035600737049
2012-01-25,63,0.218124650583371,0.234470629277173,0.203476000611371
2012-01-26,64,0.21807265762964,0.23437610853733,0.20306618171136
2012-01-27,65,0.217908286242717,0.233950541519699,0.20234824555524
2012-01-28,66,0.217633747071305,0.233221346361085,0.2013503677418
2012-01-29,67,0.217251448962362,0.232224366588852,0.200109349694326
2012-01-30,68,0.21676398811942,0.231001180145169,0.198668062899382
2012-01-31,69,0.216174136581822,0.229596159051791,0.197072583850252
2012-02-01,70,0.215484830073921,0.227267404888099,0.196155568696164
2012-02-02,71,0.214699155282297,0.225626044563659,0.194391945499249
2012-02-03,72,0.21382033662747,0.223927126942189,0.192604059180866
2012-02-04,73,0.212851722604276,0.222202314932221,0.19082624291187
2012-02-05,74,0.211796771771861,0.220476864955568,0.189086310443071
2012-02-06,75,0.21065903848002,0.218769496462329,0.187405223539899
2012-02-07,76,0.209442158423172,0.217092686509894,0.185797186345939
2012-02-08,77,0.208149834116667,0.215453265537312,0.184270059360014
2012-02-09,78,0.206785820392053,0.213853200182375,0.182825994715955
2012-02-10,79,0.205353910008654,0.212290469223514,0.181462213094838
2012-02-11,80,0.20385791947796,0.210759962519561,0.18017186370191
2012-02-12,81,0.202301675195249,0.209254355138162,0.178944927140572
2012-02-13,82,0.200688999969329,0.207764926557449,0.177769133574634
2012-02-14,83,0.199023700036515,0.206282306304964,0.176630873876733
2012-02-15,84,0.197309552638988,0.204304783735381,0.176008428256791
2012-02-16,85,0.19555029424066,0.202814842478164,0.174896806122805
2012-02-17,86,0.193749609445667,0.201306032221981,0.173782025471678
2012-02-18,87,0.19191112067587,0.199771787770509,0.172653152622154
2012-02-19,88,0.190038378654343,0.198671670994464,0.171036560211546
2012-02-20,89,0.188134853731988,0.197065399888009,0.169861996660901
2012-02-21,90,0.186203928084317,0.195422454491918,0.168652681441667
2012-02-22,91,0.184248888795183,0.193741408958815,0.167405342545241
2012-02-23,92,0.182272921834119,0.192021432699274,0.166117878357656
2012-02-24,93,0.180279106923964,0.18983362243655,0.16521714436169
2012-02-25,94,0.178270413285932,0.188041195321103,0.163837997156535
2012-02-26,95,0.176249696240173,0.186207776384427,0.16241448762739
2012-02-27,96,0.17421969463148,0.184332322373636,0.160944723667295
2012-02-28,97,0.172183029042058,0.182413652090246,0.159426427493416
2012-02-29,98,0.170142200746382,0.180450625038275,0.157857087976687
2012-03-01,99,0.168099591357151,0.17844237233006,0.156234218022844
2012-03-02,100,0.16605746310624,0.176388543017787,0.154555664443839
2012-03-03,101,0.164017959700401,0.174289537170573,0.152819924039808
2012-03-04,102,0.161983107688307,0.172146707352466,0.151026432031059
2012-03-05,103,0.159954818273291,0.169962519506479,0.149175802581722
2012-03-06,104,0.157934889504938,0.167740670943015,0.14727001259597
2012-03-07,105,0.155925008782298,0.165486166760462,0.145312527699727
2012-03-08,106,0.153926755602151,0.163205356942369,0.143308373171778
2012-03-09,107,0.151941604487145,0.160905935235678,0.141264153160505
2012-03-10,108,0.149970928030934,0.158596898413982,0.139188019723929
2012-03-11,109,0.148016000000425,0.156288461321505,0.137089590015247
2012-03-12,110,0.146077998439056,0.153991919822547,0.134979806231811
2012-03-13,111,0.144158008719323,0.151719451165526,0.132870729687529
2012-03-14,112,0.142257026497861,0.149251943016597,0.131007155701477
2012-03-15,113,0.140375960531824,0.147067676783217,0.128937203696877
2012-03-16,114,0.138515635321338,0.1449458603626,0.126907876427089
2012-03-17,115,0.136676793549184,0.142898605162631,0.124931999949371
2012-03-18,116,0.134860098295547,0.140936687585755,0.123021236501987
2012-03-19,117,0.133066135012707,0.13906890769609,0.121185422193195
2012-03-20,118,0.131295413251611,0.137301460452921,0.119431912716179
2012-03-21,119,0.129548368139587,0.13563738307723,0.11776500057451
2012-03-22,120,0.127825361615631,0.134076148992247,0.116185474904005
2012-03-23,121,0.126126683436887,0.132613474872973,0.114690391893872
2012-03-24,122,0.124452551976861,0.131241390845399,0.113273108058964
2012-03-25,123,0.122803114842547,0.129948595930547,0.111923601138962
2012-03-26,124,0.121178449343852,0.128721085748801,0.110629068363174
2012-03-27,125,0.119578562854353,0.127543003900583,0.109374755777633
2012-03-28,126,0.118003393107445,0.126397639426492,0.108144942456804
2012-03-29,127,0.11645280847611,0.125268475853422,0.106923985421575
2012-03-30,128,0.114926608287859,0.124140194994101,0.10569732763227
2012-03-31,129,0.113424523228711,0.122999549842761,0.104452381695273
2012-04-01,130,0.111946215891214,0.121836041833098,0.103179222294196
2012-04-02,131,0.110491281521549,0.120642363377799,0.101871045859062
2012-04-03,132,0.109059249019477,0.11941459224472,0.100524381830468
2012-04-04,133,0.107649582242359,0.117971386616391,0.0993198224404287
2012-04-05,134,0.106261681660645,0.116675563695187,0.0978999385620394
2012-04-06,135,0.10489488640712,0.115352681652022,0.0964498360366379
2012-04-07,136,0.103548476755901,0.114009969744415,0.0949770960272
2012-04-08,137,0.102221677059751,0.112656084365313,0.0934907164963382
2012-04-09,138,0.100913659165877,0.111300418947404,0.092000422331948
2012-04-10,139,0.0996235463211706,0.110140787508147,0.0903276156846427
2012-04-11,140,0.098350417568013,0.108810661016146,0.0888568705283595
2012-04-12,141,0.097093312621522,0.107504815530477,0.0874091837706336
2012-04-13,142,0.0958512372087487,0.106229410159918,0.0859910208010577
2012-04-14,143,0.0946231688400261,0.10498871979641,0.0846069683330017
2012-04-15,144,0.0934080629727559,0.103784962131144,0.0832595730299643
2012-04-16,145,0.092204859518601,0.10261826234696,0.0819493205331345
2012-04-17,146,0.0910124896366104,0.101486745753134,0.0806747441640125
2012-04-18,147,0.0898298827474338,0.100386741135045,0.0794326447179496
2012-04-19,148,0.0886559736977028,0.0993130721891481,0.0782183971443888
2012-04-20,149,0.0874897099990055,0.0982594113995724,0.0770263168473826
2012-04-21,150,0.0863300590627836,0.0972186700595982,0.0758500578117425
2012-04-22,151,0.0851760153510034,0.0961833995303197,0.0746830164326642
2012-04-23,152,0.0840266073626164,0.0951461817332866,0.0735187182468071
2012-04-24,153,0.082880904377602,0.0940999906719864,0.0723511690749414
2012-04-25,154,0.08173802288371,0.0930385108653935,0.0711751567487581
2012-04-26,155,0.0805971326157611,0.0919564024635104,0.0699864940728228
2012-04-27,156,0.0794574621433907,0.0908495061784286,0.0687821975978338
2012-04-28,157,0.078318303950231,0.0897149838756088,0.0675605999702593
2012-04-29,158,0.0771790189555249,0.0885513927790234,0.0663213960678341
2012-04-30,159,0.0760390404378246,0.0873586929404406,0.065065624961999
2012-05-01,160,0.0748978773295267,0.0861381891784598,0.0637955911892482
2012-05-02,161,0.0737551168602975,0.0848924103897833,0.0625147301186327
2012-05-03,162,0.0726104265367362,0.0836249311973269,0.0612274236017277
2012-05-04,163,0.0714635554546988,0.0821271706444399,0.0601517465164705
2012-05-05,164,0.0703143349493873,0.0808301360466009,0.0588671962499466
2012-05-06,165,0.0691626785964202,0.079526091742918,0.0575924506615288
2012-05-07,166,0.0680085815845321,0.0782201875558869,0.0563331497423329
2012-05-08,167,0.0668521194871743,0.0769172267957033,0.0550945546354644
2012-05-09,168,0.0656934464660495,0.0756213977480629,0.0538812948863311
2012-05-10,169,0.0645327929444594,0.074336050690476,0.0526971551038334
2012-05-11,170,0.0633704627922484,0.073063535781948,0.0515449141041201
2012-05-12,171,0.0622068300671104,0.0718051127005253,0.05042624622236
2012-05-13,172,0.0610423353591094,0.0705609371597047,0.0493416900347593
2012-05-14,173,0.0598774817864866,0.0693301230846348,0.048290684713844
2012-05-15,174,0.0587128306912693,0.068110873053086,0.0472716692288332
2012-05-16,175,0.0575489970829135,0.0669006643511565,0.0462822351716301
2012-05-17,176,0.0563866448772931,0.0656964742362271,0.0453193205909249
2012-05-18,177,0.0552264819768827,0.0644950260552528,0.0443794301176687
2012-05-19,178,0.0540692552360488,0.063293037762322,0.0434588659238128
2012-05-20,179,0.0529157453530606,0.062087455890321,0.0425539545545426
2012-05-21,180,0.0517667617278377,0.0608756607605903,0.0416612561768729
2012-05-22,181,0.0506231373216491,0.0596556321919892,0.0407777450104092
2012-05-23,182,0.0494857235520413,0.0584260687452623,0.0399009523740985
2012-05-24,183,0.0483553852532729,0.0571864572405671,0.0390290666643517
2012-05-25,184,0.0472329957295204,0.0559370926575708,0.03816098749751
2012-05-26,185,0.0461194319251655,0.0546790514198237,0.0372963340713207
2012-05-27,186,0.0450155697335995,0.0534141234141581,0.036435410421537
2012-05-28,187,0.0439222794632428,0.0521447098892266,0.0355791325762148
2012-05-29,188,0.0428404214768969,0.0508736956238911,0.0347289245458701
2012-05-30,189,0.0417708420181402,0.0496043044670914,0.0338865915353748
2012-05-31,190,0.0407143692362774,0.0483399475343162,0.0330541796359026
2012-06-01,191,0.0396718094193506,0.0470840730142933,0.0322338314921633
2012-06-02,192,0.038643943442928,0.0458400257233099,0.0314276470275643
2012-06-03,193,0.0376315234408055,0.0446109233046811,0.030637557293562
2012-06-04,194,0.0366352697023755,0.043399554405286,0.0298652179979774
2012-06-05,195,0.0356558678002324,0.0422083024003474,0.0291119274219518
2012-06-06,196,0.0346939659505796,0.0410390964305106,0.0283785714488183
2012-06-07,197,0.0337501726081622,0.0398933898077111,0.0276655964942619
2012-06-08,198,0.032825054296765,0.038772164359607,0.0269730094110772
2012-06-09,199,0.0319191336757489,0.0376759580960426,0.026300402056992
2012-06-10,200,0.0310328878426521,0.0366049127251507,0.0256469972098122
2012-06-11,201,0.0301667468715137,0.0355588370041939,0.0250117118773165
2012-06-12,202,0.0293210925862825,0.0345372816288057,0.0243932337177811
2012-06-13,203,0.0284962575684128,0.0335396212740593,0.0237901061716597
2012-06-14,204,0.0276925243975183,0.0325651394338871,0.0232008179150903
2012-06-15,205,0.026910125123716,0.031613111812797,0.0226238923122539
2012-06-16,206,0.0261492409700411,0.0306828841867333,0.022057972634849
2012-06-17,207,0.0254100022630198,0.0297739408826249,0.0215018989461383
2012-06-18,208,0.0246924885891387,0.0288859603703872,0.0209547727667072
2012-06-19,209,0.0239967291745391,0.0280188549720173,0.0204160060250967
2012-06-20,210,0.0233227034847632,0.0271727924186399,0.0198853514234723
2012-06-21,211,0.0226703420408042,0.0263481979489018,0.0193629122622589
2012-06-22,212,0.0220395274470328,0.0255457368167737,0.018849130961247
2012-06-23,213,0.0214300956258086,0.0247662783864136,0.0183447569157637
2012-06-24,214,0.020841837252723,0.024010844311734,0.0178507958013817
2012-06-25,215,0.0202744993854816,0.0232805444765192,0.0173684438158349
2012-06-26,216,0.0197277872784136,0.0225765052573441,0.0168990114439194
2012-06-27,217,0.0192013663735253,0.0218997951505741,0.0164438420057913
2012-06-28,218,0.0186948644578902,0.0212513528207352,0.0160042304225227
2012-06-29,219,0.0182078739760382,0.0206319221961828,0.0155813473075129
2012-06-30,220,0.0177399544848627,0.0200419984402928,0.015176172747089
2012-07-01,221,0.0172906352374646,0.0194817875882489,0.0147894431009406
2012-07-02,222,0.0168594178812943,0.0189511815031161,0.0144216129870138
2012-07-03,223,0.0164457792549917,0.0184497487007411,0.0140728334594638
2012-07-04,224,0.0160491742674617,0.0179767406191552,0.0137429463507435
2012-07-05,225,0.0156690388420094,0.0175311121205392,0.0134314938922526
2012-07-06,226,0.015304792907802,0.0171115544276185,0.0131377420697847
2012-07-07,227,0.0149558434205531,0.0167165382953506,0.0128607156939464
2012-07-08,228,0.0146215873941619,0.0163443649685481,0.0125992428367682
2012-07-09,229,0.0143014149250885,0.0159932223376601,0.0123520060655632
2012-07-10,230,0.0139947121915272,0.0156612436455662,0.0121175977639488
2012-07-11,231,0.013700864409949,0.0153465660983682,0.0118945767536453
2012-07-12,232,0.0134192587323281,0.0150473867888667,0.0116815234222284
2012-07-13,233,0.0131492870683309,0.0147620134628116,0.011477090638771
2012-07-14,234,0.0128903488179209,0.0144889078642822,0.0112800479264102
2012-07-15,235,0.0126418535012056,0.0142267197085856,0.011089316682623
2012-07-16,236,0.0124032232738912,0.013974309763213,0.0109039947086261
2012-07-17,237,0.0121738953183946,0.0137307610698913,0.0107233689249402
2012-07-18,238,0.0119533241024676,0.0134953779946275,0.010546915883804
2012-07-19,239,0.0117409834990655,0.0132676735086766,0.0103742904903898
2012-07-20,240,0.0115363687631276,0.013047345825937,0.0102053041450224
2012-07-21,241,0.0113389983628785,0.0128342461875149,0.0100398942409901
2012-07-22,242,0.0111484156651839,0.0126283401307412,0.00987808752507022
2012-07-23,243,0.010964190476362,0.0124296649595721,0.00971996019624678
2012-07-24,244,0.0107859204416331,0.0122382863186408,0.00956559775478497
2012-07-25,245,0.0106132323080601,0.0120542567601901,0.00941505752132088
2012-07-26,246,0.0104457830573543,0.011877578998093,0.00926833645246689
2012-07-27,247,0.0102832609162905,0.0117081761958911,0.00912534643100261
2012-07-28,248,0.0101253862536546,0.011545871170599,0.00898589865549741
2012-07-29,249,0.00997191237364087,0.0113903758424826,0.00884969814134778
2012-07-30,250,0.0098226262164,0.0112412916480014,0.00871634870640919
2012-07-31,251,0.00967734897701744,0.0110981209774325,0.00858536817144612
2012-08-01,252,0.00953593665457068,0.0109602890176489,0.00845621287320174
2012-08-02,253,0.00939828054307043,0.0108271746962933,0.00832830998126931
2012-08-03,254,0.0092643076760485,0.010698148769144,0.00820109555260233
2012-08-04,255,0.00913398123631345,0.0105726165141854,0.00807405578534239
2012-08-05,256,0.00900730094196994,0.0104743224874897,0.00792250815769432
2012-08-06,257,0.00888430341919806,0.0103544276195285,0.00779460590808612
2012-08-07,258,0.00876506257152637,0.0102369105462691,0.00766600776585769
2012-08-08,259,0.0086496899544257,0.0101217248436591,0.0075367756649429
2012-08-09,260,0.00853833516300732,0.0100090335052742,0.00740717461814144
2012-08-10,261,0.00843118623944988,0.00989921700065818,0.00727767548364279
2012-08-11,262,0.00832847010551421,0.0097928687864447,0.0071489456581416
2012-08-12,263,0.00823045302414892,0.00969077856930227,0.00702182823226421
2012-08-13,264,0.00813744109275897,0.00959390456676082,0.00689731101111443
2012-08-14,265,0.00804978076921006,0.0095033368138053,0.00677648751984971
2012-08-15,266,0.00796785943009684,0.00942025415051286,0.00666051262281159
2012-08-16,267,0.00789210595921221,0.00934587786501707,0.00655055565970917
2012-08-17,268,0.00782299136254179,0.00928142505885258,0.00644775405120137
2012-08-18,269,0.00776102940447465,0.00922806468007173,0.0063531701820441
2012-08-19,270,0.00770677725828421,0.00918687888383588,0.00626775408076276
2012-08-20,271,0.00766083616230427,0.00915883198679075,0.00619231403200906
2012-08-21,272,0.00762385207161037,0.00914474883116348,0.0061274968263752
2012-08-22,273,0.00759651629343698,0.00914530390371422,0.00607377890421978
2012-08-23,274,0.00757956609301971,0.0091610220808743,0.0060314691999463
2012-08-24,275,0.00757378525507083,0.00919229139187702,0.00600072403898536
2012-08-25,276,0.00758000458468213,0.00923938768621377,0.0059815739646865
2012-08-26,277,0.00759910233012444,0.00930251052929606,0.00597396185055271
2012-08-27,278,0.00763200450878803,0.00938182899981198,0.00597779105842256
2012-08-28,279,0.00767968511640033,0.00947753530809435,0.00599298172054574
2012-08-29,280,0.00774316619869046,0.00958990331380107,0.00601953246426077
2012-08-30,281,0.00782351776385376,0.00971934815942198,0.00605758411364593
2012-08-31,282,0.00792185751352923,0.00986648247732902,0.00610748119358299
2012-09-01,283,0.00803935036955754,0.0100321641462116,0.0061698265740207
2012-09-02,284,0.00817720777355344,0.0102175305620668,0.00624552449480267
2012-09-03,285,0.00833668673633012,0.0104240150120872,0.00633580765394811
2012-09-04,286,0.00851908861446624,0.0106533420645409,0.00644224510048038
2012-09-05,287,0.00872575759183969,0.0109075008339491,0.00656672929918032
2012-09-06,288,0.00895807884477079,0.0111886973036525,0.00671144273693513
2012-09-07,289,0.00921747637055395,0.0114992892142376,0.00687880650724877
2012-09-08,290,0.00950541046061626,0.0118417089428483,0.00707141508223794
2012-09-09,291,0.00982337480134565,0.0122183809633253,0.00729196265208556
2012-09-10,292,0.0101728931877931,0.0126316407155677,0.0075431668111241
2012-09-11,293,0.0105555158379809,0.0130836610588692,0.00782769501002564
2012-09-12,294,0.0109728152984571,0.0135763911569134,0.00814809825258042
2012-09-13,295,0.0114263819350218,0.0141115109671658,0.00850675526946357
2012-09-14,296,0.0119178190062305,0.0146904028207568,0.00890582913871223
2012-09-15,297,0.0124487373213313,0.015314140147399,0.00934723727026602
2012-09-16,298,0.0130207494887344,0.0159834923782103,0.00983263495471926
2012-09-17,299,0.0136354637659076,0.0166989444865902,0.0103634123130055
2012-09-18,300,0.0142944775267432,0.0174607294499236,0.0109407044079571
2012-09-19,301,0.0149993703679075,0.0182688720188033,0.0115654143707572
2012-09-20,302,0.0157516968814386,0.0191232424197672,0.0122382495097353
2012-09-21,303,0.0165529791268573,0.020023618834145,0.012959770354008
2012-09-22,304,0.0174046988422379,0.0209697575324954,0.0137304522950476
2012-09-23,305,0.0183082894399856,0.0219614692594133,0.014550758800623
2012-09-24,306,0.0192651278394136,0.022998699752647,0.0154212240052706
2012-09-25,307,0.0202765261944907,0.0240816111107312,0.0163425408247616
2012-09-26,308,0.0213437235812516,0.0252106591768864,0.017315648716969
2012-09-27,309,0.022467877715185,0.0263866604195777,0.0183418131000542
2012-09-28,310,0.0236500567743135,0.0276108403626296,0.0194226866989874
2012-09-29,311,0.0248912314084906,0.028884854973744,0.020560342310913
2012-09-30,312,0.0261922670195121,0.030210777093404,0.0217572672523972
2012-10-01,313,0.0275539163997895,0.03159104234605,0.0230163124831262
2012-10-02,314,0.0289768128194027,0.0330283530381921,0.0243405940978091
2012-10-03,315,0.0304614636521414,0.0345255438504242,0.0257333510056073
2012-10-04,316,0.0320082446305242,0.0360854187475165,0.0271977691154786
2012-10-05,317,0.0336173948175689,0.0377105732758843,0.0287367878566244
2012-10-06,318,0.0352890123791751,0.0394032191777265,0.0303529081064247
2012-10-07,319,0.0370230512352485,0.041165028340319,0.0320480207797071
2012-10-08,320,0.0388193186601124,0.0429970104842152,0.0338232724062122
2012-10-09,321,0.0406774738932746,0.0448994342959,0.0356789786950931
2012-10-10,322,0.0425970278103169,0.0468717959851788,0.0376145905709609
2012-10-11,323,0.0445773436906232,0.0489128336513016,0.039628710799951
2012-10-12,324,0.0466176391040537,0.0510205813139549,0.0417191541927722
2012-10-13,325,0.0487169889227038,0.0531924535383481,0.0438830410889586
2012-10-14,326,0.0508743294468806,0.0554253503539298,0.0461169124987575
2012-10-15,327,0.0530884636167053,0.0577157723903954,0.0484168556167735
2012-10-16,328,0.0553580672627336,0.0600599374045583,0.0507786299216527
2012-10-17,329,0.0576816963310957,0.0624538911830997,0.0531977861965953
2012-10-18,330,0.0600577950013665,0.064893607782255,0.05566977308665
2012-10-19,331,0.0624847045991583,0.067375075925598,0.0581900279298699
2012-10-20,332,0.0649606731907382,0.0698943699661199,0.0607540503831894
2012-10-21,333,0.0674838657342527,0.0724477050697857,0.0633574587498162
2012-10-22,334,0.0700523746517785,0.0750314772048736,0.0659960299216891
2012-10-23,335,0.0726642306787375,0.077642289174218,0.0686657245403449
2012-10-24,336,0.0753174138424568,0.0802769643716505,0.0713626994308212
2012-10-25,337,0.0780098644199849,0.0829325502456273,0.0740833096527482
2012-10-26,338,0.0807394937267467,0.0856063136697528,0.0768241027056985
2012-10-27,339,0.0835041945921816,0.0882957305961355,0.0795818075713397
2012-10-28,340,0.0863018513860351,0.0909984725329475,0.0823533214050545
2012-10-29,341,0.0891303494691969,0.0937123925567596,0.0851356968197063
2012-10-30,342,0.0919875839556109,0.096435513742158,0.0879261328326724
2012-10-31,343,0.0948714676864026,0.099166023047809,0.0907219726548385
2012-11-01,344,0.097779938333545,0.101902273801398,0.0935207115466709
2012-11-02,345,0.100710964567648,0.104642799912404,0.0963200178851592
2012-11-03,346,0.103662551242298,0.10738634471618,0.0991177702766572
2012-11-04,347,0.106632743565321,0.110131906782572,0.101912112876355
2012-11-05,348,0.109619630244947,0.112878803936847,0.104701529860073
2012-11-06,349,0.112621345615654,0.115626754946409,0.107484938043018
2012-11-07,350,0.115636070764183,0.118375975646762,0.11026179378187
2012-11-08,351,0.118662033690424,0.121127282632341,0.11303220646753
2012-11-09,352,0.121697508550506,0.123882193157433,0.115797046287021
2012-11-10,353,0.124740814040146,0.126643005084849,0.118558029064223
2012-11-11,354,0.127790310985236,0.129412836595729,0.121317756957847
2012-11-12,355,0.130844399213611,0.132195603468422,0.124079692198182
2012-11-13,356,0.13390151378708,0.134995913883422,0.126848043743401
2012-11-14,357,0.136960120676236,0.137818868480009,0.129627555250636
2012-11-15,358,0.140018711962425,0.140669767196467,0.132423197362794
2012-11-16,359,0.143075800651741,0.143553742656351,0.1352397861689
2012-11-17,360,0.146129915185303,0.14647535852773,0.138081568565018
2012-11-18,361,0.149179593728539,0.14943822475561,0.14095182833734
2012-11-19,362,0.152223378320057,0.152444684528997,0.143852568813565
2012-11-20,363,0.155259808958078,0.155495617725722,0.146784316562742
2012-11-21,364,0.158287417699736,0.158590384218772,0.149746068096504
2012-11-22,365,0.161304722845781,0.161726903784031,0.152735374167217
2012-11-23,366,0.164310223280795,0.164901845181006,0.155748532030054
2012-11-24,367,0.167302393036876,0.168110881691398,0.158780841298234
2012-11-25,368,0.170279676147095,0.171348966740194,0.161826876281394
2012-11-26,369,0.173240481853945,0.174734259470087,0.16475706573872
2012-11-27,370,0.176183180237402,0.17801650160314,0.167809726181496
2012-11-28,371,0.17910609832722,0.181310859272202,0.170857512053394
2012-11-29,372,0.182007516764489,0.184611458938962,0.173894055751608
2012-11-30,373,0.184885667078235,0.187912458548387,0.176912975262138
2012-12-01,374,0.187738729643771,0.191208052585944,0.179907877854037
2012-12-02,375,0.190564832390325,0.194492453472342,0.18287234576624
2012-12-03,376,0.193362050325999,0.197759861600989,0.185799916883734
2012-12-04,377,0.196128405947991,0.201004434265508,0.188684070633215
2012-12-05,378,0.198861870604951,0.204441273812361,0.191297214686687
2012-12-06,379,0.201560366875895,0.207629393452764,0.194067726984884
2012-12-07,380,0.204221772026084,0.210777128399228,0.196774597488001
2012-12-08,381,0.206843922594088,0.213878428475892,0.199411246492432
2012-12-09,382,0.209424620155768,0.216927321024516,0.201971245093961
2012-12-10,383,0.211961638299747,0.219918059566772,0.20444843627165
2012-12-11,384,0.214452730834813,0.222845337480079,0.206837085572522
2012-12-12,385,0.216895641232618,0.225704565138118,0.209132056703827
2012-12-13,386,0.21928811328882,0.228492191167155,0.211328999906632
2012-12-14,387,0.221627902962707,0.231206024410837,0.213424531405362
2012-12-15,388,0.223912791329504,0.233845489394713,0.215416373199707
2012-12-16,389,0.226140598551554,0.236411735783864,0.217303418673726
2012-12-17,390,0.228309198744877,0.238907533521222,0.219085696129645
2012-12-18,391,0.230416535587181,0.241336925279459,0.220764221940968
2012-12-19,392,0.23246063848309,0.243704668314381,0.222340764081798
2012-12-20,393,0.234439639073356,0.246015557248456,0.223817565218846
2012-12-21,394,0.236351787848323,0.248273752859628,0.225197089765344
2012-12-22,395,0.238195470603186,0.250482235632696,0.226481853447481
2012-12-23,396,0.239969224454938,0.252642461757725,0.227674369020516
2012-12-24,397,0.241671753129495,0.254754243501156,0.228777208438358
2012-12-25,398,0.243301941223401,0.256815827882387,0.229793152828799
2012-12-26,399,0.244858867148554,0.258824120868569,0.230725385356864
2012-12-27,400,0.246341814481099,0.260774999971216,0.23157767975624
2012-12-28,401,0.247750281457227,0.262663668754442,0.232354545120929
2012-12-29,402,0.249083988388763,0.264485022599875,0.23306130005986
2012-12-30,403,0.250342882809749,0.266234008562927,0.233704062197244
2012-12-31,404,0.251527142210373,0.26790596947696,0.234289649853713
